%time,field.data
3580820000000,-0.00789195299149
3580860000000,-0.00540333986282
3580860000000,-0.00484037399292
3580900000000,-0.00393807888031
3580900000000,-0.00314164161682
3580940000000,-0.00253760814667
3580940000000,-0.00208514928818
3580980000000,-0.0015743970871
3580980000000,-0.00164133310318
3581020000000,-0.00088906288147
3581020000000,-8.78572463989e-05
3581060000000,-0.000578582286835
3581060000000,0.000788450241089
3581100000000,0.000897407531738
3581100000000,0.000930309295654
3581140000000,-1.04904174805e-05
3581140000000,-0.00071907043457
3581180000000,0.000223517417908
3581180000000,0.000269174575806
3581220000000,0.00115156173706
3581220000000,0.000287413597107
3581270000000,0.00155925750732
3581270000000,0.00114810466766
3581270000000,0.00244748592377
3581310000000,0.000627398490906
3581310000000,0.00198018550873
3581320000000,0.00243985652924
3581340000000,0.00254559516907
3581380000000,0.00248718261719
3581420000000,0.00286114215851
3581420000000,0.00187277793884
3581460000000,0.0010324716568
3581460000000,0.00127899646759
3581460000000,0.00203013420105
3581500000000,0.00291562080383
3581500000000,0.00254225730896
3581520000000,0.00162291526794
3581540000000,0.00158131122589
3581580000000,0.00177145004272
3581620000000,0.00174307823181
3581620000000,0.000677704811096
3581660000000,0.000385880470276
3581660000000,0.00171792507172
3581700000000,0.00149726867676
3581700000000,0.00172436237335
3581740000000,0.00191009044647
3581740000000,0.000939965248108
3581780000000,0.00104522705078
3581780000000,0.00105690956116
3581780000000,0.00117254257202
3581820000000,0.000975131988525
3581820000000,0.000905871391296
3581860000000,0.000511884689331
3581860000000,0.00020956993103
3581900000000,5.03063201904e-05
3581900000000,-0.000223815441132
3581940000000,-0.000554144382477
3581940000000,-0.00170147418976
3581980000000,-0.000843584537506
3581980000000,-0.00063145160675
3582020000000,0.000220775604248
3582020000000,-0.000742375850677
3582070000000,-0.00258129835129
3582070000000,-0.00200939178467
3582110000000,-0.00359946489334
3582110000000,-0.00195455551147
3582150000000,-0.00318413972855
3582150000000,-0.00257468223572
3582190000000,-0.00179088115692
3582190000000,-0.00185298919678
3582230000000,-0.00333720445633
3582230000000,-0.00331789255142
3582270000000,-0.0032035112381
3582270000000,-0.00476735830307
3582310000000,-0.00556147098541
3582310000000,-0.00607699155807
3582350000000,-0.00617450475693
3582350000000,-0.00650721788406
3582390000000,-0.00628745555878
3582390000000,-0.00793880224228
3582430000000,-0.00956678390503
3582430000000,-0.00702214241028
3582470000000,-0.00809669494629
3582470000000,-0.00727671384811
3582510000000,-0.00868117809296
3582510000000,-0.0105041861534
3582550000000,-0.0113069415092
3582550000000,-0.0111662149429
3582590000000,-0.0117966532707
3582590000000,-0.0115973949432
3582630000000,-0.0116467475891
3582630000000,-0.0130515098572
3582670000000,-0.0125111341476
3582670000000,-0.0134461522102
3582710000000,-0.0145224928856
3582710000000,-0.0139738321304
3582750000000,-0.0144283175468
3582750000000,-0.0147446393967
3582790000000,-0.015088737011
3582790000000,-0.0164482593536
3582830000000,-0.0162798166275
3582830000000,-0.0163264274597
3582870000000,-0.0160720348358
3582870000000,-0.0156595110893
3582910000000,-0.0166129469872
3582910000000,-0.0179146528244
3582960000000,-0.0185955762863
3582960000000,-0.0182797312737
3583000000000,-0.0175092816353
3583000000000,-0.0182091593742
3583040000000,-0.0181468725204
3583040000000,-0.0196980237961
3583080000000,-0.0202100276947
3583080000000,-0.0197063088417
3583120000000,-0.019410431385
3583120000000,-0.0193244814873
3583160000000,-0.019398868084
3583160000000,-0.0199432373047
3583200000000,-0.0200093388557
3583200000000,-0.0212559103966
3583200000000,-0.0210185647011
3583240000000,-0.0207133293152
3583240000000,-0.0210933685303
3583280000000,-0.0213115215302
3583280000000,-0.0219322443008
3583320000000,-0.0222139358521
3583330000000,-0.0224097371101
3583370000000,-0.0221973061562
3583370000000,-0.0222297906876
3583410000000,-0.0221086740494
3583410000000,-0.0220083594322
3583450000000,-0.0215680599213
3583450000000,-0.0211994051933
3583490000000,-0.0226649045944
3583490000000,-0.0213351249695
3583530000000,-0.0215460658073
3583530000000,-0.02244836092
3583570000000,-0.0223346948624
3583570000000,-0.0231425762177
3583610000000,-0.0226074457169
3583610000000,-0.0224559307098
3583650000000,-0.022234082222
3583650000000,-0.0228968262672
3583690000000,-0.02175116539
3583690000000,-0.0230073332787
3583730000000,-0.0217611193657
3583730000000,-0.0223865509033
3583770000000,-0.0223453044891
3583770000000,-0.0211992263794
3583810000000,-0.0209290385246
3583810000000,-0.0220112204552
3583850000000,-0.0226591229439
3583850000000,-0.0221814513206
3583890000000,-0.0215429663658
3583890000000,-0.0225936174393
3583930000000,-0.0209835767746
3583930000000,-0.0211146473885
3583970000000,-0.0203621983528
3583970000000,-0.0208589434624
3584010000000,-0.0209921002388
3584010000000,-0.0207211971283
3584050000000,-0.0193401575089
3584050000000,-0.0187839269638
3584090000000,-0.0197570323944
3584090000000,-0.0190185308456
3584130000000,-0.0202339887619
3584130000000,-0.0193288326263
3584170000000,-0.0199351906776
3584170000000,-0.0187250375748
3584220000000,-0.0185025930405
3584220000000,-0.0187515616417
3584260000000,-0.0185737609863
3584260000000,-0.0201662182808
3584300000000,-0.0207400918007
3584300000000,-0.0182747840881
3584340000000,-0.0183622837067
3584340000000,-0.0173925757408
3584380000000,-0.0170985460281
3584380000000,-0.01751101017
3584420000000,-0.0176976919174
3584420000000,-0.0173375606537
3584460000000,-0.0166536569595
3584460000000,-0.0171099305153
3584500000000,-0.0178723931313
3584500000000,-0.0167709589005
3584540000000,-0.0171934962273
3584540000000,-0.0159759521484
3584580000000,-0.0168282985687
3584580000000,-0.0173671245575
3584620000000,-0.0175414681435
3584620000000,-0.0180081725121
3584660000000,-0.0193917751312
3584660000000,-0.0189932584763
3584700000000,-0.0167472958565
3584700000000,-0.016900062561
3584740000000,-0.0172230601311
3584740000000,-0.017012834549
3584780000000,-0.0174404978752
3584780000000,-0.0165061950684
3584820000000,-0.0163463950157
3584820000000,-0.0172063112259
3584860000000,-0.0176486372948
3584860000000,-0.017440199852
3584900000000,-0.0168687105179
3584900000000,-0.0170179009438
3584940000000,-0.0159233808517
3584940000000,-0.0166289806366
3584980000000,-0.0171285867691
3584980000000,-0.0170913338661
3584980000000,-0.0156041383743
3585020000000,-0.0161947011948
3585020000000,-0.0153688192368
3585060000000,-0.0160028338432
3585100000000,-0.01707726717
3585100000000,-0.0170657634735
3585140000000,-0.0175686478615
3585140000000,-0.0179441571236
3585140000000,-0.0171745419502
3585180000000,-0.0168474316597
3585180000000,-0.0172823667526
3585200000000,-0.0164873600006
3585220000000,-0.016942679882
3585270000000,-0.0178141593933
3585270000000,-0.0161687135696
3585310000000,-0.0174593925476
3585310000000,-0.0167570710182
3585350000000,-0.0174742937088
3585350000000,-0.018172621727
3585390000000,-0.0178217887878
3585390000000,-0.0172618627548
3585430000000,-0.0180673003197
3585430000000,-0.0182287693024
3585470000000,-0.0190754532814
3585470000000,-0.018317937851
3585510000000,-0.0193755626678
3585510000000,-0.0184214115143
3585550000000,-0.0191009640694
3585550000000,-0.0185112953186
3585590000000,-0.0202054977417
3585590000000,-0.0190141797066
3585630000000,-0.0199479460716
3585630000000,-0.0211386084557
3585670000000,-0.0207642912865
3585670000000,-0.0210860967636
3585710000000,-0.0201042890549
3585710000000,-0.0204894542694
3585750000000,-0.0200421214104
3585750000000,-0.0205035805702
3585790000000,-0.0217105150223
3585790000000,-0.0204267501831
3585830000000,-0.020090341568
3585830000000,-0.0203025341034
3585870000000,-0.0218547582626
3585870000000,-0.0217638015747
3585910000000,-0.0226394534111
3585910000000,-0.0224632024765
3585950000000,-0.0221433639526
3585950000000,-0.02223777771
3585990000000,-0.0228052735329
3585990000000,-0.0219627022743
3586030000000,-0.0223150253296
3586030000000,-0.0224312543869
3586070000000,-0.0222699046135
3586070000000,-0.023425757885
3586110000000,-0.0224865674973
3586110000000,-0.0234907865524
3586150000000,-0.0212597846985
3586150000000,-0.0219534635544
3586190000000,-0.0221394896507
3586190000000,-0.0216041207314
3586230000000,-0.0219969153404
3586230000000,-0.0211620926857
3586270000000,-0.0220096111298
3586270000000,-0.0225623846054
3586310000000,-0.0224197506905
3586310000000,-0.0228784680367
3586350000000,-0.0217831134796
3586350000000,-0.0210166573524
3586390000000,-0.0209367275238
3586390000000,-0.0197848081589
3586430000000,-0.0219742655754
3586430000000,-0.02146089077
3586470000000,-0.0215855240822
3586470000000,-0.0222545862198
3586510000000,-0.0216225981712
3586510000000,-0.02212703228
3586550000000,-0.0206829309464
3586550000000,-0.0206803679466
3586590000000,-0.0195026397705
3586590000000,-0.0205543637276
3586630000000,-0.0196326971054
3586630000000,-0.0197040438652
3586670000000,-0.0189022421837
3586670000000,-0.0193202495575
3586710000000,-0.0180762410164
3586710000000,-0.0186914801598
3586750000000,-0.0178104639053
3586750000000,-0.0184829235077
3586790000000,-0.0168101787567
3586790000000,-0.0170356631279
3586830000000,-0.016298353672
3586830000000,-0.0155155062675
3586870000000,-0.0163930654526
3586870000000,-0.0148792862892
3586910000000,-0.0153093338013
3586910000000,-0.015093266964
3586950000000,-0.0154556035995
3586950000000,-0.014704823494
3586990000000,-0.0149890780449
3586990000000,-0.0148676633835
3587030000000,-0.0140718221664
3587030000000,-0.0147221088409
3587070000000,-0.0138868093491
3587070000000,-0.0143440961838
3587110000000,-0.0126186013222
3587110000000,-0.0126687288284
3587150000000,-0.0115424394608
3587150000000,-0.0116735100746
3587190000000,-0.0114670395851
3587190000000,-0.0142806172371
3587230000000,-0.0114843249321
3587230000000,-0.0101181864738
3587280000000,-0.00958693027496
3587280000000,-0.00934320688248
3587320000000,-0.00919014215469
3587320000000,-0.00946521759033
3587360000000,-0.0084016919136
3587360000000,-0.00821328163147
3587400000000,-0.0085808634758
3587400000000,-0.00821024179459
3587400000000,-0.0071781873703
3587440000000,-0.00794959068298
3587440000000,-0.00924956798553
3587460000000,-0.00757926702499
3587480000000,-0.00752794742584
3587520000000,-0.00761026144028
3587560000000,-0.00759309530258
3587560000000,-0.00739270448685
3587600000000,-0.00754058361053
3587600000000,-0.00771248340607
3587640000000,-0.00730764865875
3587640000000,-0.00760680437088
3587680000000,-0.00680446624756
3587680000000,-0.00685405731201
3587720000000,-0.00653213262558
3587720000000,-0.00688832998276
3587760000000,-0.00651925802231
3587760000000,-0.00722408294678
3587800000000,-0.00604927539825
3587800000000,-0.00609582662582
3587840000000,-0.00551378726959
3587840000000,-0.00544768571854
3587880000000,-0.00435245037079
3587880000000,-0.00487166643143
3587920000000,-0.00535833835602
3587920000000,-0.0063693523407
3587960000000,-0.00414997339249
3587960000000,-0.00432986021042
3588000000000,-0.00428080558777
3588000000000,-0.00401037931442
3588040000000,-0.00388211011887
3588040000000,-0.00460523366928
3588080000000,-0.00289565324783
3588080000000,-0.00400066375732
3588120000000,-0.00270050764084
3588120000000,-0.00211715698242
3588160000000,-0.00182342529297
3588160000000,-0.0014374256134
3588200000000,-0.0021305680275
3588200000000,-0.00377631187439
3588240000000,-0.00219941139221
3588240000000,-0.0037733912468
3588280000000,-0.00230938196182
3588280000000,-0.0013290643692
3588320000000,-0.000357449054718
3588320000000,0.000654697418213
3588360000000,-0.00117170810699
3588360000000,-0.00094348192215
3588400000000,-0.00126326084137
3588400000000,-0.0017392039299
3588440000000,-0.00219243764877
3588440000000,-0.00100028514862
3588480000000,-0.0013752579689
3588480000000,-0.001937687397
3588520000000,-0.00251704454422
3588520000000,-0.00170820951462
3588560000000,-0.00246721506119
3588560000000,-0.00243437290192
3588600000000,-0.00389009714127
3588600000000,-0.00222432613373
3588640000000,-0.00412744283676
3588640000000,-0.0028715133667
3588680000000,-0.00374317169189
3588680000000,-0.00373202562332
3588720000000,-0.00472801923752
3588720000000,-0.00593680143356
3588760000000,-0.00687474012375
3588760000000,-0.00646299123764
3588800000000,-0.00684821605682
3588800000000,-0.00583171844482
3588840000000,-0.00728636980057
3588840000000,-0.00729286670685
3588880000000,-0.00838339328766
3588880000000,-0.00855427980423
3588920000000,-0.00966000556946
3588920000000,-0.00898903608322
3588960000000,-0.0104987025261
3588960000000,-0.0100640654564
3589000000000,-0.0104982852936
3589000000000,-0.0132843255997
3589040000000,-0.0127370357513
3589040000000,-0.0129714608192
3589080000000,-0.0139085054398
3589080000000,-0.0125813484192
3589120000000,-0.0134909749031
3589120000000,-0.0143230557442
3589160000000,-0.0135596394539
3589160000000,-0.0152901411057
3589200000000,-0.0155256390572
3589200000000,-0.0160220861435
3589240000000,-0.0150173306465
3589240000000,-0.0149693489075
3589280000000,-0.0158225893974
3589280000000,-0.014965057373
3589320000000,-0.0153061151505
3589320000000,-0.0155591964722
3589360000000,-0.0167644619942
3589360000000,-0.0172491669655
3589400000000,-0.0183743238449
3589400000000,-0.0183228254318
3589440000000,-0.0173147916794
3589440000000,-0.0176835656166
3589480000000,-0.0175612568855
3589480000000,-0.0182338953018
3589520000000,-0.0191608667374
3589520000000,-0.0176823139191
3589560000000,-0.0180334448814
3589560000000,-0.0186066627502
3589600000000,-0.018370449543
3589600000000,-0.0197887420654
3589640000000,-0.0189019441605
3589640000000,-0.0183393955231
3589680000000,-0.0166602730751
3589680000000,-0.0154294371605
3589720000000,-0.0131846666336
3589720000000,-0.0117630958557
3589760000000,-0.0126882791519
3589760000000,-0.013289809227
3589800000000,-0.0127199292183
3589800000000,-0.015437245369
3589840000000,-0.0143955945969
3589840000000,-0.0143164396286
3589880000000,-0.0132948160172
3589880000000,-0.0135333538055
3589920000000,-0.012124478817
3589920000000,-0.0128195285797
3589960000000,-0.0147396922112
3589960000000,-0.0132995843887
3590000000000,-0.0138567090034
3590000000000,-0.0134992003441
3590040000000,-0.0145503282547
3590040000000,-0.0154106616974
3590080000000,-0.0156083703041
3590080000000,-0.01662504673
3590120000000,-0.0161949396133
3590120000000,-0.0144971013069
3590160000000,-0.0148296356201
3590160000000,-0.0150007605553
3590200000000,-0.0155599713326
3590200000000,-0.0162442922592
3590240000000,-0.016521692276
3590240000000,-0.0166898965836
3590280000000,-0.0159403085709
3590280000000,-0.0155923366547
3590320000000,-0.0158513784409
3590320000000,-0.0159630775452
3590360000000,-0.016673207283
3590360000000,-0.0180875658989
3590400000000,-0.0172055959702
3590400000000,-0.016194999218
3590440000000,-0.0174767971039
3590440000000,-0.0178098678589
3590480000000,-0.0170410275459
3590480000000,-0.0185431838036
3590520000000,-0.0178291797638
3590520000000,-0.0186122059822
3590560000000,-0.0168676376343
3590560000000,-0.0170854330063
3590600000000,-0.0160726308823
3590600000000,-0.0161982774734
3590640000000,-0.0168239474297
3590640000000,-0.0164795517921
3590680000000,-0.0161414146423
3590680000000,-0.0164635181427
3590720000000,-0.0167067050934
3590720000000,-0.0175161957741
3590760000000,-0.0157661437988
3590760000000,-0.0156415700912
3590800000000,-0.0160008072853
3590800000000,-0.0148285627365
3590840000000,-0.0152997970581
3590840000000,-0.0157621502876
3590880000000,-0.0165308713913
3590880000000,-0.0162951350212
3590920000000,-0.0170078873634
3590920000000,-0.0157091617584
3590960000000,-0.0156224370003
3590960000000,-0.0160522460938
3591000000000,-0.0163176059723
3591000000000,-0.0168670415878
3591040000000,-0.017212331295
3591040000000,-0.0168567895889
3591080000000,-0.0155646800995
3591080000000,-0.0162100195885
3591120000000,-0.0162606239319
3591120000000,-0.0157710909843
3591160000000,-0.0152227282524
3591160000000,-0.0151658654213
3591200000000,-0.0157678723335
3591200000000,-0.0149921774864
3591240000000,-0.0152868628502
3591240000000,-0.0156599879265
3591280000000,-0.0157784819603
3591280000000,-0.0158224105835
3591330000000,-0.01547062397
3591330000000,-0.0148055553436
3591330000000,-0.0151249170303
3591370000000,-0.0150462388992
3591370000000,-0.0148506760597
3591380000000,-0.0145016312599
3591400000000,-0.014427781105
3591440000000,-0.0141085386276
3591480000000,-0.0147315859795
3591480000000,-0.0154656767845
3591520000000,-0.014690220356
3591520000000,-0.0142322182655
3591570000000,-0.0139881372452
3591570000000,-0.0134721398354
3591570000000,-0.0143783688545
3591610000000,-0.0136983990669
3591610000000,-0.0137631297112
3591620000000,-0.0139706134796
3591640000000,-0.0134406685829
3591680000000,-0.0131670236588
3591720000000,-0.0130690932274
3591720000000,-0.0130596756935
3591760000000,-0.0141645669937
3591760000000,-0.0141597986221
3591800000000,-0.0132254958153
3591800000000,-0.0132555961609
3591840000000,-0.0129309892654
3591840000000,-0.0127752423286
3591880000000,-0.0134303569794
3591880000000,-0.0123607516289
3591920000000,-0.0132169127464
3591920000000,-0.0132666230202
3591960000000,-0.0144986510277
3591960000000,-0.0142338871956
3592000000000,-0.0131587982178
3592000000000,-0.014521420002
3592040000000,-0.0132613778114
3592040000000,-0.0134345293045
3592080000000,-0.0141478180885
3592080000000,-0.0133148431778
3592120000000,-0.0128292441368
3592120000000,-0.0120544433594
3592160000000,-0.0129517912865
3592160000000,-0.0139599442482
3592200000000,-0.014409661293
3592200000000,-0.0139411687851
3592240000000,-0.0142638087273
3592240000000,-0.0140923261642
3592280000000,-0.0146805047989
3592280000000,-0.0143957734108
3592320000000,-0.014910697937
3592320000000,-0.0148116350174
3592360000000,-0.0144076943398
3592360000000,-0.0151200890541
3592400000000,-0.0144526362419
3592400000000,-0.0151648521423
3592440000000,-0.0152018666267
3592440000000,-0.0139171481133
3592480000000,-0.0150769352913
3592480000000,-0.0137704610825
3592520000000,-0.0153033137321
3592520000000,-0.0145049095154
3592560000000,-0.0147743821144
3592560000000,-0.0150985717773
3592560000000,-0.0149275660515
3592600000000,-0.0152418613434
3592600000000,-0.0161607265472
3592640000000,-0.0154449939728
3592680000000,-0.0152912735939
3592680000000,-0.0152056217194
3592720000000,-0.0155980587006
3592720000000,-0.0162180066109
3592760000000,-0.0158689022064
3592760000000,-0.0157926082611
3592800000000,-0.015782058239
3592800000000,-0.0151437520981
3592840000000,-0.0155816674232
3592840000000,-0.0162340402603
3592880000000,-0.0163802504539
3592880000000,-0.0173141956329
3592920000000,-0.0160576105118
3592920000000,-0.0164488554001
3592960000000,-0.0161432623863
3592960000000,-0.0147711038589
3593000000000,-0.0167234539986
3593000000000,-0.0159549713135
3593040000000,-0.0161224007607
3593040000000,-0.0158145427704
3593080000000,-0.017879486084
3593080000000,-0.0174231529236
3593120000000,-0.0180825591087
3593120000000,-0.0170971155167
3593160000000,-0.0177481770515
3593160000000,-0.0185821056366
3593200000000,-0.0178503990173
3593200000000,-0.0176275968552
3593250000000,-0.0184416174889
3593250000000,-0.0184459090233
3593250000000,-0.0183102488518
3593290000000,-0.0188407897949
3593290000000,-0.0180402398109
3593300000000,-0.0189293622971
3593320000000,-0.0201575160027
3593360000000,-0.018540084362
3593400000000,-0.0181240439415
3593400000000,-0.0192861557007
3593440000000,-0.0192098021507
3593440000000,-0.0182334780693
3593480000000,-0.0187388062477
3593480000000,-0.0192153453827
3593530000000,-0.0203424096107
3593530000000,-0.0194801092148
3593530000000,-0.0196056962013
3593570000000,-0.0193074941635
3593570000000,-0.0193226933479
3593580000000,-0.0193853378296
3593600000000,-0.0198230743408
3593640000000,-0.0194843411446
3593680000000,-0.0189529657364
3593680000000,-0.0217917561531
3593720000000,-0.0198497772217
3593720000000,-0.0200102329254
3593760000000,-0.0202840566635
3593760000000,-0.0198644399643
3593800000000,-0.0197554826736
3593800000000,-0.0193755626678
3593840000000,-0.0189471244812
3593840000000,-0.0199282765388
3593880000000,-0.0194514989853
3593880000000,-0.019618332386
3593920000000,-0.0203598737717
3593920000000,-0.0193684101105
3593960000000,-0.020563185215
3593960000000,-0.0184432864189
3594000000000,-0.0189179182053
3594000000000,-0.0204568505287
3594040000000,-0.0196981430054
3594040000000,-0.0193232893944
3594080000000,-0.0208290815353
3594080000000,-0.0204446315765
3594120000000,-0.0207055211067
3594120000000,-0.0214183926582
3594160000000,-0.0203487873077
3594160000000,-0.0216948390007
3594200000000,-0.0207282304764
3594200000000,-0.0203725099564
3594250000000,-0.0191069841385
3594250000000,-0.0186053514481
3594250000000,-0.0190225839615
3594290000000,-0.0192003846169
3594290000000,-0.0185887217522
3594300000000,-0.0182240605354
3594320000000,-0.018857896328
3594360000000,-0.0191118717194
3594410000000,-0.0196924805641
3594410000000,-0.0171805024147
3594410000000,-0.0172704458237
3594450000000,-0.0176646709442
3594450000000,-0.016993522644
3594460000000,-0.0165376067162
3594480000000,-0.0161099433899
3594520000000,-0.0158295631409
3594560000000,-0.0158905982971
3594560000000,-0.0152521729469
3594600000000,-0.0146411657333
3594600000000,-0.0151031017303
3594640000000,-0.0150581002235
3594640000000,-0.0151329040527
3594680000000,-0.0148488283157
3594680000000,-0.0148015618324
3594720000000,-0.0145042538643
3594720000000,-0.0154173970222
3594760000000,-0.014955997467
3594760000000,-0.0149655938148
3594810000000,-0.0141578912735
3594810000000,-0.0135850906372
3594810000000,-0.0138770341873
3594850000000,-0.0135942697525
3594850000000,-0.0126758217812
3594860000000,-0.0125134587288
3594880000000,-0.0126243829727
3594920000000,-0.0124067664146
3594960000000,-0.0114774107933
3594960000000,-0.0107323527336
3595000000000,-0.0107750892639
3595000000000,-0.0115396976471
3595040000000,-0.012083530426
3595040000000,-0.0121865868568
3595080000000,-0.0112920999527
3595080000000,-0.0117242336273
3595120000000,-0.0109879970551
3595120000000,-0.0110883116722
3595160000000,-0.0101420879364
3595160000000,-0.0105106830597
3595160000000,-0.00934231281281
3595200000000,-0.0091580748558
3595200000000,-0.00945508480072
3595240000000,-0.0111437439919
3595280000000,-0.00967931747437
3595280000000,-0.0110092163086
3595320000000,-0.00810378789902
3595320000000,-0.00791501998901
3595360000000,-0.00608545541763
3595360000000,-0.00556749105453
3595400000000,-0.00682133436203
3595400000000,-0.00584232807159
3595440000000,-0.00585669279099
3595440000000,-0.00680166482925
3595480000000,-0.00627672672272
3595480000000,-0.00655871629715
3595520000000,-0.00540554523468
3595520000000,-0.00484389066696
3595560000000,-0.00519299507141
3595560000000,-0.00524586439133
3595600000000,-0.00595730543137
3595600000000,-0.00441950559616
3595640000000,-0.00491589307785
3595640000000,-0.00515681505203
3595690000000,-0.00333297252655
3595690000000,-0.00427323579788
3595690000000,-0.00489687919617
3595730000000,-0.00459384918213
3595730000000,-0.0038628578186
3595740000000,-0.00345474481583
3595760000000,-0.00350391864777
3595800000000,-0.00423538684845
3595840000000,-0.00313943624496
3595840000000,-0.00408989191055
3595880000000,-0.00432026386261
3595880000000,-0.00269997119904
3595930000000,-0.00193309783936
3595930000000,-0.00182670354843
3595930000000,-0.00216257572174
3595970000000,-0.00248128175735
3595970000000,-0.00201004743576
3595980000000,-0.00317627191544
3596000000000,-0.0023649930954
3596040000000,-0.00219869613647
3596080000000,-0.00235062837601
3596080000000,-0.00378966331482
3596120000000,-0.00201004743576
3596120000000,-0.00212872028351
3596160000000,-0.00137531757355
3596160000000,-0.000720143318176
3596200000000,-0.00117307901382
3596200000000,-0.00168532133102
3596240000000,-0.00122231245041
3596240000000,-0.00172609090805
3596280000000,-0.00212305784225
3596280000000,-0.00196892023087
3596320000000,-0.001897752285
3596320000000,-0.000526368618011
3596360000000,-0.00203633308411
3596360000000,-0.00140023231506
3596400000000,-0.00182694196701
3596400000000,-0.00209146738052
3596440000000,-0.00271457433701
3596440000000,-0.00248372554779
3596480000000,-0.00180220603943
3596480000000,-0.00260144472122
3596520000000,-0.00234794616699
3596520000000,-0.00346428155899
3596560000000,-0.00315499305725
3596560000000,-0.00266361236572
3596600000000,-0.00306117534637
3596600000000,-0.00301092863083
3596640000000,-0.00333577394485
3596640000000,-0.00408846139908
3596680000000,-0.0043289065361
3596680000000,-0.00412982702255
3596720000000,-0.00459730625153
3596720000000,-0.00386089086533
3596760000000,-0.00441211462021
3596760000000,-0.00403791666031
3596800000000,-0.00492233037949
3596800000000,-0.00511527061462
3596840000000,-0.00630509853363
3596840000000,-0.00637465715408
3596890000000,-0.00625520944595
3596890000000,-0.00637394189835
3596890000000,-0.00739741325378
3596920000000,-0.00641256570816
3596930000000,-0.00635308027267
3596940000000,-0.00779408216476
3596960000000,-0.00900238752365
3597000000000,-0.00715690851212
3597040000000,-0.0076122879982
3597040000000,-0.00787556171417
3597080000000,-0.00838202238083
3597080000000,-0.00794160366058
3597120000000,-0.00835102796555
3597120000000,-0.00738722085953
3597160000000,-0.00794893503189
3597160000000,-0.00612562894821
3597200000000,-0.00795543193817
3597200000000,-0.00903326272964
3597240000000,-0.00974380970001
3597240000000,-0.0140655040741
3597280000000,-0.0131842494011
3597280000000,-0.0171669721603
3597320000000,-0.0120931267738
3597320000000,-0.0108945965767
3597360000000,-0.0103152394295
3597360000000,-0.00543147325516
3597400000000,-0.00388062000275
3597400000000,-0.0045280456543
3597450000000,-0.00178426504135
3597450000000,0.00160813331604
3597450000000,0.00549161434174
3597490000000,0.0106372833252
3597490000000,0.0132833719254
3597500000000,0.0184324979782
3597520000000,0.0251091718674
3597570000000,0.0305787324905
3597570000000,0.0363371372223
3597600000000,0.038153886795
3597610000000,0.0433067083359
3597640000000,0.0493905544281
3597640000000,0.0554438829422
3597680000000,0.0624049901962
3597680000000,0.0705538988113
3597730000000,0.0756195783615
3597730000000,0.0818634033203
3597760000000,0.0849537849426
3597760000000,0.0924046039581
3597800000000,0.0982863903046
3597810000000,0.10386633873
3597840000000,0.108489632607
3597840000000,0.113561272621
3597880000000,0.122297883034
3597890000000,0.126168727875
3597920000000,0.133684515953
3597930000000,0.138573884964
3597960000000,0.142266154289
3597970000000,0.147340297699
3598000000000,0.152815103531
3598000000000,0.159570813179
3598040000000,0.164036631584
3598040000000,0.167206764221
3598080000000,0.171498894691
3598080000000,0.177753448486
3598120000000,0.178747057915
3598120000000,0.184200644493
3598170000000,0.188001990318
3598170000000,0.190554857254
3598210000000,0.194439053535
3598210000000,0.198799967766
3598250000000,0.201135754585
3598250000000,0.201618552208
3598290000000,0.20633995533
3598290000000,0.207745909691
3598330000000,0.208278298378
3598330000000,0.20815205574
3598370000000,0.21190571785
3598370000000,0.212942481041
3598410000000,0.214191555977
3598410000000,0.215465664864
3598450000000,0.216423153877
3598450000000,0.216345787048
3598490000000,0.214217424393
3598490000000,0.215274810791
3598530000000,0.216207742691
3598530000000,0.215539097786
3598570000000,0.214799165726
3598570000000,0.213746666908
3598610000000,0.212333202362
3598610000000,0.211520433426
3598650000000,0.208998441696
3598650000000,0.207666993141
3598690000000,0.205573439598
3598690000000,0.203226685524
3598730000000,0.199676156044
3598730000000,0.197577953339
3598770000000,0.195845484734
3598770000000,0.192625284195
3598810000000,0.190945625305
3598810000000,0.187697768211
3598850000000,0.185732841492
3598850000000,0.182380080223
3598890000000,0.179766178131
3598890000000,0.175839066505
3598930000000,0.173787951469
3598930000000,0.170820593834
3598970000000,0.167921900749
3598970000000,0.16430914402
3599010000000,0.159753441811
3599010000000,0.156331539154
3599050000000,0.152787923813
3599050000000,0.146427035332
3599090000000,0.142708539963
3599090000000,0.141565918922
3599130000000,0.13838160038
3599130000000,0.133239388466
3599170000000,0.129731178284
3599170000000,0.12665116787
3599210000000,0.121743559837
3599210000000,0.117164731026
3599260000000,0.113257169724
3599260000000,0.10940015316
3599300000000,0.104950785637
3599300000000,0.101194024086
3599340000000,0.097145318985
3599340000000,0.0932723283768
3599380000000,0.088285446167
3599380000000,0.0850195884705
3599420000000,0.0793303251266
3599420000000,0.0765917301178
3599420000000,0.0706441402435
3599460000000,0.0674583911896
3599460000000,0.0635396242142
3599480000000,0.0599782466888
3599500000000,0.0572565793991
3599540000000,0.0522211790085
3599580000000,0.0483075380325
3599580000000,0.0444711446762
3599620000000,0.0418807268143
3599620000000,0.0384833812714
3599660000000,0.0354163646698
3599660000000,0.0323094129562
3599700000000,0.0284359455109
3599700000000,0.0257593393326
3599740000000,0.0230063199997
3599740000000,0.0205851793289
3599780000000,0.0177224874496
3599780000000,0.0159236192703
3599820000000,0.0138535499573
3599820000000,0.0114426612854
